"PVWatts Hourly PV Performance Data"
"Requested Location","昆明"
"Location","Lat, Lng: 25.05, 102.7"
"Latitude (DD)","25.05"
"Longitude (DD)","102.70"
"Elevation (m)","1922"
"DC System Size (kW)","244.44"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","5","2","0","0","5.7","1","0.2","0","5.7","0","0"
"1","5","3","0","0","5.9","1.1","0.2","0","5.9","0","0"
"1","5","4","0","0","5.9","1.3","0.2","0","5.9","0","0"
"1","5","5","0","0","5.6","1.4","0.2","0","5.6","0","0"
"1","5","6","0","0","5.3","1.3","0.2","0","5.3","0","0"
"1","5","7","0","0","5.1","1.2","0.2","0","0","0","0"
"1","5","8","408","38","5.9","1.7","0.2","159.822","9.898","30305.131","28262.447"
"1","5","9","753","66","8","2.8","0.2","443.785","17.341","96614.638","92222.344"
"1","5","10","920","70","10.8","4","0.2","691.869","22.833","147494.36","141299.195"
"1","5","11","994","70","13.1","4.5","0.2","872.561","27.219","180960.499","173579.495"
"1","5","12","1022","73","14.7","5","0.2","976.512","29.486","199434.333","191398.729"
"1","5","13","1025","71","15.6","5.4","0.2","992.508","29.904","202138.643","194007.214"
"1","5","14","1016","66","15.9","5.6","0.2","930.962","29.014","191050.282","183311.758"
"1","5","15","975","62","15.6","5.5","0.2","788.441","26.861","164651.323","157848.219"
"1","5","16","898","54","14.7","4.9","0.2","581.044","23.664","124354.38","118979.157"
"1","5","17","724","40","12.1","3.3","0.2","323.444","18.292","66881.565","63542.832"
"1","5","18","106","8","9.4","2.2","0.2","26.746","9.978","4144.002","3028.31"
"1","5","19","0","0","8.4","2","0.2","0","8.4","0","0"
"1","5","20","0","0","7.9","2","0.2","0","7.9","0","0"
"1","5","21","0","0","7.4","2","0.2","0","7.4","0","0"
"1","5","22","0","0","7","2","0.2","0","7","0","0"
"1","5","23","0","0","6.5","2","0.2","0","6.5","0","0"
"1","6","0","0","0","6.1","2","0.2","0","6.1","0","0"
"1","6","1","0","0","5.8","1.9","0.2","0","5.8","0","0"
"1","6","2","0","0","5.8","1.8","0.2","0","5.8","0","0"
"1","6","3","0","0","5.9","1.8","0.2","0","5.9","0","0"
"1","6","4","0","0","5.6","1.8","0.2","0","5.6","0","0"
"1","6","5","0","0","5.2","1.8","0.2","0","5.2","0","0"
"1","6","6","0","0","5.2","1.9","0.2","0","5.2","0","0"
"1","6","7","0","0","5.3","1.9","0.2","0","0","0","0"
"1","6","8","449","34","7.9","2.8","0.2","166.356","11.257","31200.555","29126.142"
"1","6","9","778","57","10.6","4.4","0.2","445.365","17.932","96764.086","92366.497"
"1","6","10","917","65","13.1","5.8","0.2","683.691","22.543","145934.426","139794.536"
"1","6","11","991","63","14.9","6.3","0.2","862.111","26.134","179579.177","172247.12"
"1","6","12","1018","64","16.2","6.5","0.2","963.194","28.468","197557.605","189588.501"
"1","6","13","1024","64","17","6.4","0.2","984.58","29.671","200750.548","192668.304"
"1","6","14","1009","63","17.2","6.2","0.2","923.061","29.349","189201.721","181528.698"
"1","6","15","973","59","16.9","6","0.2","785.197","27.487","163577.77","156812.706"
"1","6","16","897","52","15.8","5.3","0.2","579.887","24.311","123788.49","118433.318"
"1","6","17","723","40","13.2","3.7","0.2","324.552","19.041","67016.286","63672.779"
"1","6","18","109","8","10.6","2.6","0.2","26.797","11.137","4117.723","3002.962"
"1","6","19","0","0","9.3","2.4","0.2","0","9.3","0","0"
"1","6","20","0","0","8.4","2.4","0.2","0","8.4","0","0"
"1","6","21","0","0","7.6","2.3","0.2","0","7.6","0","0"
"1","6","22","0","0","6.9","2.2","0.2","0","6.9","0","0"
"1","6","23","0","0","6.2","2.1","0.2","0","6.2","0","0"
"1","7","0","0","0","5.5","2","0.2","0","5.5","0","0"
"1","7","1","0","0","4.8","1.9","0.2","0","4.8","0","0"
"1","7","2","0","0","4.1","1.7","0.2","0","4.1","0","0"
"1","7","3","0","0","3.6","1.5","0.2","0","3.6","0","0"
"1","7","4","0","0","3.2","1.4","0.2","0","3.2","0","0"
"1","7","5","0","0","3","1.4","0.2","0","3","0","0"
"1","7","6","0","0","3","1.4","0.2","0","3","0","0"
"1","7","7","0","0","3.2","1.4","0.2","0","0","0","0"
"1","7","8","494","31","7.6","3.1","0.2","171.918","10.889","32060.983","29956.082"
"1","7","9","814","52","10.5","4.6","0.2","456.272","17.812","99213.026","94728.661"
"1","7","10","946","59","12.7","5.4","0.2","695.463","22.767","148362.949","142137.006"
"1","7","11","1008","62","14.5","6.1","0.2","874.512","26.147","182122.038","174699.877"
"1","7","12","1032","65","15.8","6.8","0.2","977.142","27.862","200804.837","192720.67"
"1","7","13","1038","64","16.6","7.2","0.2","998.09","28.431","204388.34","196177.195"
"1","7","14","1027","61","16.9","7.3","0.2","937.366","27.912","193122.383","185310.436"
"1","7","15","991","58","16.5","7.2","0.2","799.004","25.998","167348.518","160449.841"
"1","7","16","917","52","15.2","6.5","0.2","593.203","22.8","127346.483","121865.238"
"1","7","17","748","40","12.5","4.8","0.2","335.461","17.682","69762.297","66321.489"
"1","7","18","120","9","9.7","3.4","0.2","30.495","10.234","4734.069","3597.469"
"1","7","19","0","0","8.2","3","0.2","0","8.2","0","0"
"1","7","20","0","0","7.3","2.8","0.2","0","7.3","0","0"
"1","7","21","0","0","6.3","2.5","0.2","0","6.3","0","0"
"1","7","22","0","0","5.3","2.1","0.2","0","5.3","0","0"
"1","7","23","0","0","4.5","1.7","0.2","0","4.5","0","0"
"1","8","0","0","0","3.9","1.5","0.2","0","3.9","0","0"
"1","8","1","0","0","3.5","1.4","0.2","0","3.5","0","0"
"1","8","2","0","0","3.3","1.3","0.2","0","3.3","0","0"
"1","8","3","0","0","3.2","1.3","0.2","0","3.2","0","0"
"1","8","4","0","0","3.2","1.2","0.2","0","3.2","0","0"
"1","8","5","0","0","3.1","1.1","0.2","0","3.1","0","0"
"1","8","6","0","0","3.1","1","0.2","0","3.1","0","0"
"1","8","7","0","0","3.2","0.9","0.2","0","0","0","0"
"1","8","8","540","29","6.3","0.8","0.2","181.568","11.899","33614.28","31454.34"
"1","8","9","842","50","10","1.9","0.2","464.114","21.586","99526.488","95031.016"
"1","8","10","960","59","13.1","3.4","0.2","704.332","26.511","148159.934","141941.186"
"1","8","11","1021","62","14.8","4.4","0.2","884.962","29.316","182073.865","174653.411"
"1","8","12","1046","65","15.9","5.1","0.2","990.007","30.704","201204.83","193106.49"
"1","8","13","1049","66","16.5","5.4","0.2","1011.324","31.075","204943.403","196712.59"
"1","8","14","1033","66","16.7","5.5","0.2","949.757","30.236","193861.693","186023.549"
"1","8","15","991","61","16.3","5.3","0.2","804.288","28.064","167089.923","160200.409"
"1","8","16","918","53","14.9","4.4","0.2","596.783","24.732","127158.984","121684.382"
"1","8","17","753","41","11.5","2.8","0.2","340.007","18.584","70584.253","67114.319"
"1","8","18","123","9","8.2","2","0.2","31.818","8.915","4969.605","3824.659"
"1","8","19","0","0","6.9","1.9","0.2","0","6.9","0","0"
"1","8","20","0","0","6.1","1.8","0.2","0","6.1","0","0"
"1","8","21","0","0","5.3","1.7","0.2","0","5.3","0","0"
"1","8","22","0","0","4.7","1.7","0.2","0","4.7","0","0"
"1","8","23","0","0","4.2","1.6","0.2","0","4.2","0","0"
"1","9","0","0","0","3.6","1.6","0.2","0","3.6","0","0"
"1","9","1","0","0","3.1","1.5","0.2","0","3.1","0","0"
"1","9","2","0","0","2.7","1.5","0.2","0","2.7","0","0"
"1","9","3","0","0","2.5","1.4","0.2","0","2.5","0","0"
"1","9","4","0","0","2.3","1.4","0.2","0","2.3","0","0"
"1","9","5","0","0","2.2","1.3","0.2","0","2.2","0","0"
"1","9","6","0","0","1.9","1.3","0.2","0","1.9","0","0"
"1","9","7","0","0","1.7","1.3","0.2","0","0","0","0"
"1","9","8","118","22","4.3","1.6","0.2","62.048","5.897","11805.457","10418.29"
"1","9","9","0","80","7.5","2.4","0.2","75.686","9.206","15912.403","14379.71"
"1","9","10","3","143","10.5","3.5","0.2","138.769","13.084","28964.275","26969.102"
"1","9","11","22","223","12.5","4.4","0.2","233.801","16.311","48561.504","45871.923"
"1","9","12","211","333","13.7","5","0.2","539.686","21.837","111903.955","106969.9"
"1","9","13","453","289","14.6","5.2","0.2","731.006","25.364","150448.755","144148.904"
"1","9","14","988","79","14.9","5.2","0.2","928.231","28.614","190591.626","182869.354"
"1","9","15","860","99","14.6","4.9","0.2","756.932","26.23","158090.717","151520.081"
"1","9","16","880","61","13.5","3.8","0.2","585.838","24.009","125065.663","119665.236"
"1","9","17","700","46","10.4","2.3","0.2","326.784","17.862","68097.167","64715.36"
"1","9","18","100","10","7.4","1.5","0.2","29.606","8.145","4710.683","3574.912"
"1","9","19","0","0","6.1","1.5","0.2","0","6.1","0","0"
"1","9","20","0","0","5","1.5","0.2","0","5","0","0"
"1","9","21","0","0","4","1.5","0.2","0","4","0","0"
"1","9","22","0","0","3.2","1.7","0.2","0","3.2","0","0"
"1","9","23","0","0","3.1","2.4","0.2","0","3.1","0","0"
"1","10","0","0","0","3","3.3","0.2","0","3","0","0"
"1","10","1","0","0","2.5","3.8","0.2","0","2.5","0","0"
"1","10","2","0","0","1.7","4.1","0.2","0","1.7","0","0"
"1","10","3","0","0","0.6","4.3","0.2","0","0.6","0","0"
"1","10","4","0","0","-0.3","4.3","0.2","0","-0.3","0","0"
"1","10","5","0","0","-1.2","4.4","0.2","0","-1.2","0","0"
"1","10","6","0","0","-1.9","4.3","0.2","0","-1.9","0","0"
"1","10","7","0","0","-2.2","4.2","0.2","0","0","0","0"
"1","10","8","0","6","-1.1","4.5","0.2","5.555","-1.011","1058.733","52.365"
"1","10","9","0","20","1.1","4.4","0.2","18.551","1.404","3807.211","2703.454"
"1","10","10","0","39","3.7","3.9","0.2","36.238","4.335","7441.311","6208.783"
"1","10","11","0","54","6.3","2.8","0.2","50.242","7.347","10212.339","8881.622"
"1","10","12","0","64","8.6","1.6","0.2","59.596","10.167","11988.237","10594.593"
"1","10","13","0","65","10.3","1.5","0.2","60.536","11.927","12082.319","10685.341"
"1","10","14","0","60","11.1","2","0.2","55.854","12.45","11120.429","9757.534"
"1","10","15","0","48","11.2","2.2","0.2","44.636","12.239","8881.013","7597.47"
"1","10","16","0","30","10.4","1.8","0.2","27.854","11.106","5530.098","4365.292"
"1","10","17","0","13","8.5","1","0.2","12.048","8.868","2349.487","1297.382"
"1","10","18","0","1","6.2","0.8","0.2","0.925","6.229","0","0"
"1","10","19","0","0","4.5","1.2","0.2","0","4.5","0","0"
"1","10","20","0","0","3.1","1.4","0.2","0","3.1","0","0"
"1","10","21","0","0","2","1.8","0.2","0","2","0","0"
"1","10","22","0","0","1.1","2.1","0.2","0","1.1","0","0"
"1","10","23","0","0","0.5","2.4","0.2","0","0.5","0","0"
"1","11","0","0","0","0.1","2.8","0.2","0","0.1","0","0"
"1","11","1","0","0","-0.2","3","0.2","0","-0.2","0","0"
"1","11","2","0","0","-0.6","2.9","0.2","0","-0.6","0","0"
"1","11","3","0","0","-0.9","2.9","0.2","0","-0.9","0","0"
"1","11","4","0","0","-1.1","2.9","0.2","0","-1.1","0","0"
"1","11","5","0","0","-1.3","2.8","0.2","0","-1.3","0","0"
"1","11","6","0","0","-1.5","2.7","0.2","0","-1.5","0","0"
"1","11","7","0","0","-1.6","2.6","0.2","0","0","0","0"
"1","11","8","0","20","0.3","3.3","0.2","18.559","0.655","3696.149","2596.326"
"1","11","9","13","94","2.7","3.6","0.2","96.232","4.472","20816.824","19110.348"
"1","11","10","111","217","5.1","3.6","0.2","296.326","10.544","64264.513","61018.513"
"1","11","11","53","250","7","3.2","0.2","296.721","12.784","62959.543","59759.783"
"1","11","12","129","332","8.5","2.7","0.2","466.851","18.4","97595.705","93168.648"
"1","11","13","61","314","9.9","2.2","0.2","376.727","18.657","78091.01","74355.082"
"1","11","14","154","317","10.7","2","0.2","468.372","22.048","96857.237","92456.347"
"1","11","15","243","259","10.7","1.9","0.2","456.067","22.012","95306.171","90960.241"
"1","11","16","404","154","9.9","1.8","0.2","413.695","20.427","88387.402","84286.631"
"1","11","17","281","81","7.7","1.4","0.2","205.777","13.389","43521.758","41010.755"
"1","11","18","21","9","5.4","1.1","0.2","13.541","5.783","2242.266","1193.96"
"1","11","19","0","0","4.1","1.3","0.2","0","4.1","0","0"
"1","11","20","0","0","3.2","1.6","0.2","0","3.2","0","0"
"1","11","21","0","0","2.4","1.9","0.2","0","2.4","0","0"
"1","11","22","0","0","1.6","2.3","0.2","0","1.6","0","0"
"1","11","23","0","0","0.8","2.5","0.2","0","0.8","0","0"
"1","12","0","0","0","0","2.6","0.2","0","0","0","0"
"1","12","1","0","0","-0.7","2.5","0.2","0","-0.7","0","0"
"1","12","2","0","0","-1.4","2.4","0.2","0","-1.4","0","0"
"1","12","3","0","0","-2","2.2","0.2","0","-2","0","0"
"1","12","4","0","0","-2.5","1.9","0.2","0","-2.5","0","0"
"1","12","5","0","0","-2.8","1.7","0.2","0","-2.8","0","0"
"1","12","6","0","0","-3","1.5","0.2","0","-3","0","0"
"1","12","7","0","0","-3.1","1.5","0.2","0","0","0","0"
"1","12","8","0","6","0","2.7","0.2","5.555","0.118","1052.957","46.793"
"1","12","9","0","23","2.9","3","0.2","21.338","3.332","4368.004","3244.375"
"1","12","10","0","46","5.5","2.9","0.2","42.755","6.378","8762.188","7482.855"
"1","12","11","1","108","7.8","2.7","0.2","101.904","9.96","21060.293","19345.19"
"1","12","12","6","153","9.6","2.9","0.2","150.018","12.667","30946.515","28881.104"
"1","12","13","1","104","10.8","3.3","0.2","98.071","12.676","19885.734","18212.25"
"1","12","14","50","284","11.3","3.7","0.2","332.75","17.291","69307.167","65882.486"
"1","12","15","42","214","11.1","3.9","0.2","247.778","15.44","51978.033","49167.392"
"1","12","16","13","140","10.1","3.8","0.2","142.674","12.643","30066.18","28031.963"
"1","12","17","11","64","7.8","2.8","0.2","65.14","9.166","13617.128","12165.766"
"1","12","18","0","5","5.3","1.6","0.2","4.629","5.418","771.41","0"
"1","12","19","0","0","4","1.4","0.2","0","4","0","0"
"1","12","20","0","0","3.5","1.4","0.2","0","3.5","0","0"
"1","12","21","0","0","3.2","1.5","0.2","0","3.2","0","0"
"1","12","22","0","0","3.1","1.6","0.2","0","3.1","0","0"
"1","12","23","0","0","2.9","1.6","0.2","0","2.9","0","0"
"1","13","0","0","0","2.7","1.6","0.2","0","2.7","0","0"
"1","13","1","0","0","2.6","1.8","0.2","0","2.6","0","0"
"1","13","2","0","0","2.6","2","0.2","0","2.6","0","0"
"1","13","3","0","0","2.5","2.2","0.2","0","2.5","0","0"
"1","13","4","0","0","2.4","2.3","0.2","0","2.4","0","0"
"1","13","5","0","0","2.4","2.3","0.2","0","2.4","0","0"
"1","13","6","0","0","2.3","2.3","0.2","0","2.3","0","0"
"1","13","7","0","0","2.3","2.3","0.2","0","0","0","0"
"1","13","8","0","7","3.1","2.9","0.2","6.482","3.232","1218.987","206.94"
"1","13","9","0","26","4.4","3.4","0.2","24.125","4.858","4931.404","3787.812"
"1","13","10","0","64","6.1","4","0.2","59.529","7.129","12322.051","10916.579"
"1","13","11","3","143","7.6","4.5","0.2","137.685","9.813","28779.363","26790.743"
"1","13","12","51","280","8.9","4.8","0.2","329.728","13.991","69404.32","65976.196"
"1","13","13","270","341","9.9","5.1","0.2","616.399","19.077","129210.054","123662.775"
"1","13","14","7","148","10.6","5.1","0.2","145.897","12.768","30107.512","28071.83"
"1","13","15","120","195","10.9","4.8","0.2","294.114","15.458","62263.776","59088.67"
"1","13","16","170","166","10.2","4.1","0.2","275.924","14.92","59295.336","56225.414"
"1","13","17","0","24","8.2","2.6","0.2","22.263","8.684","4467.658","3340.498"
"1","13","18","0","2","6.3","1.5","0.2","1.85","6.348","293.513","0"
"1","13","19","0","0","5.4","1.5","0.2","0","5.4","0","0"
"1","13","20","0","0","5","1.6","0.2","0","5","0","0"
"1","13","21","0","0","4.7","1.7","0.2","0","4.7","0","0"
"1","13","22","0","0","4.5","1.8","0.2","0","4.5","0","0"
"1","13","23","0","0","4.5","1.9","0.2","0","4.5","0","0"
"1","14","0","0","0","4.5","1.8","0.2","0","4.5","0","0"
"1","14","1","0","0","4.5","1.7","0.2","0","4.5","0","0"
"1","14","2","0","0","4.4","1.7","0.2","0","4.4","0","0"
"1","14","3","0","0","4.3","1.6","0.2","0","4.3","0","0"
"1","14","4","0","0","4.3","1.5","0.2","0","4.3","0","0"
"1","14","5","0","0","4.3","1.6","0.2","0","4.3","0","0"
"1","14","6","0","0","4.3","1.6","0.2","0","4.3","0","0"
"1","14","7","0","0","4.3","1.5","0.2","0","0","0","0"
"1","14","8","18","37","5.5","2.4","0.2","42.865","6.454","8485.032","7215.521"
"1","14","9","218","124","7.3","3.2","0.2","241.42","12.041","52524.645","49694.635"
"1","14","10","2","98","9.5","3.8","0.2","93.145","11.157","19303.356","17650.508"
"1","14","11","9","145","11.6","4.3","0.2","144.418","13.986","29771.229","27747.462"
"1","14","12","17","205","13.1","4.6","0.2","211.358","16.448","43473.712","40964.412"
"1","14","13","413","294","14","4.9","0.2","693.079","24.593","142895.435","136863.228"
"1","14","14","543","234","14.3","5.1","0.2","730.853","25.209","151145.086","144820.562"
"1","14","15","626","167","14.1","5","0.2","665.616","24.185","139469.651","133558.834"
"1","14","16","520","134","13.1","4.6","0.2","463.194","20.514","99272.961","94786.472"
"1","14","17","534","71","10.8","3.3","0.2","296.954","16.507","62578.161","59391.915"
"1","14","18","84","15","8.3","2.1","0.2","33.725","9.054","5505.272","4341.345"
"1","14","19","0","0","6.8","1.8","0.2","0","6.8","0","0"
"1","14","20","0","0","5.8","1.8","0.2","0","5.8","0","0"
"1","14","21","0","0","5.1","1.8","0.2","0","5.1","0","0"
"1","14","22","0","0","4.5","1.8","0.2","0","4.5","0","0"
"1","14","23","0","0","4.5","1.9","0.2","0","4.5","0","0"
"1","15","0","0","0","5.1","2.2","0.2","0","5.1","0","0"
"1","15","1","0","0","5.5","2.5","0.2","0","5.5","0","0"
"1","15","2","0","0","5.8","2.8","0.2","0","5.8","0","0"
"1","15","3","0","0","5.9","3","0.2","0","5.9","0","0"
"1","15","4","0","0","5.9","3","0.2","0","5.9","0","0"
"1","15","5","0","0","5.8","3","0.2","0","5.8","0","0"
"1","15","6","0","0","5.7","2.9","0.2","0","5.7","0","0"
"1","15","7","0","0","5.7","2.9","0.2","0","0","0","0"
"1","15","8","119","41","6.8","3.8","0.2","80.566","8.203","15570.821","14050.232"
"1","15","9","178","127","8.6","5","0.2","219.923","11.939","47705.92","45046.657"
"1","15","10","406","190","10.7","5.9","0.2","475.753","17.181","102403.121","97805.718"
"1","15","11","277","270","12.7","6.3","0.2","516.537","19.405","108804.609","103980.376"
"1","15","12","902","120","14.4","6.5","0.2","937.741","26.334","193406.437","185584.424"
"1","15","13","953","105","15.5","6.6","0.2","978.411","27.819","200428.549","192357.716"
"1","15","14","892","117","16","6.5","0.2","904.279","27.513","186055.775","178494.226"
"1","15","15","948","77","15.9","6.3","0.2","803.425","26.374","167623.239","160714.828"
"1","15","16","867","67","14.9","5.5","0.2","598.909","23.475","127884.486","122384.177"
"1","15","17","692","52","12.3","3.9","0.2","338.598","18.235","71017.283","67532.005"
"1","15","18","176","16","9.5","2.7","0.2","52.352","10.531","8324.339","7060.522"
"1","15","19","0","0","8.1","2.6","0.2","0","8.1","0","0"
"1","15","20","0","0","7.4","2.5","0.2","0","7.4","0","0"
"1","15","21","0","0","6.6","2.4","0.2","0","6.6","0","0"
"1","15","22","0","0","5.9","2.3","0.2","0","5.9","0","0"
"1","15","23","0","0","5.3","2.3","0.2","0","5.3","0","0"
"1","16","0","0","0","4.7","2.2","0.2","0","4.7","0","0"
"1","16","1","0","0","4.2","2.2","0.2","0","4.2","0","0"
"1","16","2","0","0","3.8","2.1","0.2","0","3.8","0","0"
"1","16","3","0","0","3.5","2","0.2","0","3.5","0","0"
"1","16","4","0","0","2.9","1.7","0.2","0","2.9","0","0"
"1","16","5","0","0","2.5","1.6","0.2","0","2.5","0","0"
"1","16","6","0","0","2.2","1.4","0.2","0","2.2","0","0"
"1","16","7","0","0","2.2","1.4","0.2","0","0","0","0"
"1","16","8","356","39","6.4","2","0.2","141.952","9.73","26676.997","24762.872"
"1","16","9","677","78","10","2.9","0.2","416.9","18.619","89997.685","85839.856"
"1","16","10","729","116","12.5","3.1","0.2","620.832","24.895","130862.951","125257.103"
"1","16","11","476","239","14.2","2.9","0.2","650.573","27.576","133650.762","127946.131"
"1","16","12","762","175","15.3","2.7","0.2","879.425","34.019","175900.832","168699.113"
"1","16","13","536","263","16.1","2.7","0.2","781.968","32.721","156553.409","150037.246"
"1","16","14","942","99","16.4","2.7","0.2","922.676","36.063","183769.479","176288.942"
"1","16","15","912","91","16.2","2.7","0.2","798.651","33.252","162168.011","155452.901"
"1","16","16","834","78","15.1","2.2","0.2","593.2","29.042","123904.064","118544.797"
"1","16","17","660","57","12.5","1.4","0.2","334.477","21.743","69305.41","65880.791"
"1","16","18","163","16","10","1.1","0.2","51.611","11.422","8212.491","6952.637"
"1","16","19","0","0","8.8","1.1","0.2","0","8.8","0","0"
"1","16","20","0","0","7.5","1.3","0.2","0","7.5","0","0"
"1","16","21","0","0","6.2","1.3","0.2","0","6.2","0","0"
"1","16","22","0","0","5.3","1.4","0.2","0","5.3","0","0"
"1","16","23","0","0","4.7","1.4","0.2","0","4.7","0","0"
"1","17","0","0","0","4.2","1.3","0.2","0","4.2","0","0"
"1","17","1","0","0","3.8","1.3","0.2","0","3.8","0","0"
"1","17","2","0","0","3.3","1.3","0.2","0","3.3","0","0"
"1","17","3","0","0","2.9","1.3","0.2","0","2.9","0","0"
"1","17","4","0","0","2.4","1.3","0.2","0","2.4","0","0"
"1","17","5","0","0","2","1.3","0.2","0","2","0","0"
"1","17","6","0","0","1.7","1.2","0.2","0","1.7","0","0"
"1","17","7","0","0","1.6","1.2","0.2","0","0","0","0"
"1","17","8","421","39","5.6","2.1","0.2","158.122","9.228","29686.209","27665.456"
"1","17","9","774","66","8.7","3.2","0.2","447.63","17.503","97193.031","92780.242"
"1","17","10","932","72","11.8","4","0.2","700.114","23.974","148492.508","142261.975"
"1","17","11","1010","71","14.3","4.3","0.2","890.377","29.101","183100.15","175643.33"
"1","17","12","1041","71","16.2","4.4","0.2","1000.905","32.588","201660.585","193546.096"
"1","17","13","1046","73","17.5","4.5","0.2","1029.083","34.117","205737.366","197478.42"
"1","17","14","1030","73","18","4.5","0.2","970.655","33.685","195103.502","187221.356"
"1","17","15","991","68","17.8","4.4","0.2","829.325","31.41","169692.465","162710.733"
"1","17","16","915","61","16.4","3.6","0.2","620.936","27.873","130423.582","124833.303"
"1","17","17","754","47","12.8","2.3","0.2","360.744","21.057","75068.09","71439.276"
"1","17","18","228","17","9.2","1.6","0.2","63.207","10.738","9967.906","8645.85"
"1","17","19","0","0","7.8","1.6","0.2","0","7.8","0","0"
"1","17","20","0","0","6.9","1.5","0.2","0","6.9","0","0"
"1","17","21","0","0","6.1","1.5","0.2","0","6.1","0","0"
"1","17","22","0","0","5.4","1.5","0.2","0","5.4","0","0"
"1","17","23","0","0","4.7","1.5","0.2","0","4.7","0","0"
"1","18","0","0","0","4.1","1.5","0.2","0","4.1","0","0"
"1","18","1","0","0","3.5","1.5","0.2","0","3.5","0","0"
"1","18","2","0","0","3","1.4","0.2","0","3","0","0"
"1","18","3","0","0","2.5","1.4","0.2","0","2.5","0","0"
"1","18","4","0","0","2.1","1.3","0.2","0","2.1","0","0"
"1","18","5","0","0","2","1.3","0.2","0","2","0","0"
"1","18","6","0","0","2.5","1.3","0.2","0","2.5","0","0"
"1","18","7","0","0","3","1.3","0.2","0","0","0","0"
"1","18","8","55","40","5.3","2.3","0.2","58.919","6.628","11578.12","10199.008"
"1","18","9","148","132","7.5","3","0.2","210.928","11.78","45681.661","43094.125"
"1","18","10","331","203","10.7","4","0.2","440.48","18.338","94103.385","89800.074"
"1","18","11","296","272","13.4","4.4","0.2","533.931","22.125","111373.189","106457.941"
"1","18","12","233","313","15.1","4.6","0.2","537.017","23.626","110590.687","105703.166"
"1","18","13","751","187","16","4.7","0.2","900.488","30.143","182431.881","174998.741"
"1","18","14","984","85","16.4","4.7","0.2","946.503","31.292","191973.964","184202.71"
"1","18","15","948","78","16.1","4.6","0.2","810.089","29.039","167187.952","160294.965"
"1","18","16","871","68","15","4","0.2","607.68","25.579","128638.048","123111.038"
"1","18","17","707","51","12.1","2.5","0.2","347.71","19.768","72748.522","69201.899"
"1","18","18","202","17","9","1.4","0.2","60.527","10.545","9613.388","8303.894"
"1","18","19","0","0","7.7","1.4","0.2","0","7.7","0","0"
"1","18","20","0","0","7","1.3","0.2","0","7","0","0"
"1","18","21","0","0","6.5","1.3","0.2","0","6.5","0","0"
"1","18","22","0","0","6.1","1.3","0.2","0","6.1","0","0"
"1","18","23","0","0","5.7","1.3","0.2","0","5.7","0","0"
"1","19","0","0","0","5.3","1.2","0.2","0","5.3","0","0"
"1","19","1","0","0","5","1.2","0.2","0","5","0","0"
"1","19","2","0","0","4.8","1.2","0.2","0","4.8","0","0"
"1","19","3","0","0","4.5","1.1","0.2","0","4.5","0","0"
"1","19","4","0","0","4.2","1.1","0.2","0","4.2","0","0"
"1","19","5","0","0","4.1","0.9","0.2","0","4.1","0","0"
"1","19","6","0","0","4.4","1","0.2","0","4.4","0","0"
"1","19","7","0","0","4.6","1.2","0.2","0","0","0","0"
"1","19","8","97","42","5.8","1.9","0.2","75.478","7.635","14709.787","13219.708"
"1","19","9","258","124","7.8","2.2","0.2","259.339","13.884","56147.305","53188.93"
"1","19","10","391","190","10.9","2.7","0.2","465.655","20.839","98778.252","94309.293"
"1","19","11","511","228","13.8","3.1","0.2","667.622","27.073","137471.043","131631.044"
"1","19","12","709","198","15.7","3.5","0.2","859.245","31.712","173218.102","166111.442"
"1","19","13","994","89","16.9","4","0.2","1003.296","34.264","200405.47","192335.454"
"1","19","14","993","82","17.3","4.4","0.2","952.655","32.901","191992.945","184221.018"
"1","19","15","963","74","17.2","4.5","0.2","818.805","30.454","168051.293","161127.714"
"1","19","16","893","65","16.1","4.1","0.2","615.936","26.67","129862.23","124291.842"
"1","19","17","734","50","12.9","2.8","0.2","358.877","20.403","75011.68","71384.865"
"1","19","18","223","18","9.7","1.8","0.2","64.755","11.211","10225.346","8894.168"
"1","19","19","0","0","8.3","1.9","0.2","0","8.3","0","0"
"1","19","20","0","0","7.6","2","0.2","0","7.6","0","0"
"1","19","21","0","0","6.9","2","0.2","0","6.9","0","0"
"1","19","22","0","0","6.3","2","0.2","0","6.3","0","0"
"1","19","23","0","0","5.6","1.9","0.2","0","5.6","0","0"
"1","20","0","0","0","5","1.8","0.2","0","5","0","0"
"1","20","1","0","0","4.4","1.8","0.2","0","4.4","0","0"
"1","20","2","0","0","3.9","1.7","0.2","0","3.9","0","0"
"1","20","3","0","0","3.6","1.6","0.2","0","3.6","0","0"
